probe,source
cg20963267,chen2013_450k
cg20965017,chen2013_450k
cg20966032,chen2013_450k
cg20966148,chen2013_450k
cg20966187,chen2013_450k
cg20969061,chen2013_450k
cg20969614,chen2013_450k
cg20970086,chen2013_450k
cg20970149,chen2013_450k
cg20970685,chen2013_450k
cg20971459,chen2013_450k
cg20972091,chen2013_450k
cg20972142,chen2013_450k
cg20972216,chen2013_450k
cg20972342,chen2013_450k
cg20973396,chen2013_450k
cg20975546,chen2013_450k
cg20976708,chen2013_450k
cg20977982,chen2013_450k
cg20980303,chen2013_450k
cg20981286,chen2013_450k
cg20981451,chen2013_450k
cg20982223,chen2013_450k
cg20985028,chen2013_450k
cg20985617,chen2013_450k
cg20986443,chen2013_450k
cg20987072,chen2013_450k
cg20988870,chen2013_450k
cg20989591,chen2013_450k
cg20990400,chen2013_450k
cg20990620,chen2013_450k
cg20991341,chen2013_450k
cg20992330,chen2013_450k
cg20992733,chen2013_450k
cg20992873,chen2013_450k
cg20993764,chen2013_450k
cg20993868,chen2013_450k
cg20994227,chen2013_450k
cg20994501,chen2013_450k
cg20994829,chen2013_450k
cg20995835,chen2013_450k
cg20995984,chen2013_450k
cg20996348,chen2013_450k
cg20996620,chen2013_450k
cg20996825,chen2013_450k
cg20997355,chen2013_450k
cg20999516,chen2013_450k
cg20999797,chen2013_450k
cg21002146,chen2013_450k
cg21005457,chen2013_450k
cg21008928,chen2013_450k
cg21009400,chen2013_450k
cg21009420,chen2013_450k
cg21009935,chen2013_450k
cg21010129,chen2013_450k
cg21010197,chen2013_450k
cg21010686,chen2013_450k
cg21010973,chen2013_450k
cg21011350,chen2013_450k
cg21012380,chen2013_450k
cg21015393,chen2013_450k
cg21015808,chen2013_450k
cg21017406,chen2013_450k
cg21018522,chen2013_450k
cg21023447,chen2013_450k
cg21024422,chen2013_450k
cg21027052,chen2013_450k
cg21027792,chen2013_450k
cg21028460,chen2013_450k
cg21030536,chen2013_450k
cg21032476,chen2013_450k
cg21033116,chen2013_450k
cg21033675,chen2013_450k
cg21034784,chen2013_450k
cg21035151,chen2013_450k
cg21036007,chen2013_450k
cg21036766,chen2013_450k
cg21036914,chen2013_450k
cg21039563,chen2013_450k
cg21041202,chen2013_450k
cg21041447,chen2013_450k
cg21041594,chen2013_450k
cg21041751,chen2013_450k
cg21042032,chen2013_450k
cg21042333,chen2013_450k
cg21042477,chen2013_450k
cg21043691,chen2013_450k
cg21044349,chen2013_450k
cg21046959,chen2013_450k
cg21047528,chen2013_450k
cg21047761,chen2013_450k
cg21048930,chen2013_450k
cg21050013,chen2013_450k
cg21051086,chen2013_450k
cg21051907,chen2013_450k
cg21051976,chen2013_450k
cg21052403,chen2013_450k
cg21052788,chen2013_450k
cg21053644,chen2013_450k
cg21062931,chen2013_450k
cg21063275,chen2013_450k
cg21065959,chen2013_450k
cg21066415,chen2013_450k
cg21068703,chen2013_450k
cg21069494,chen2013_450k
cg21070527,chen2013_450k
cg21070846,chen2013_450k
cg21071076,chen2013_450k
cg21071625,chen2013_450k
cg21071940,chen2013_450k
cg21072513,chen2013_450k
cg21073776,chen2013_450k
cg21075870,chen2013_450k
cg21078108,chen2013_450k
cg21078247,chen2013_450k
cg21078414,chen2013_450k
cg21085001,chen2013_450k
cg21085274,chen2013_450k
cg21085594,chen2013_450k
cg21085701,chen2013_450k
cg21088159,chen2013_450k
cg21093215,chen2013_450k
cg21094465,chen2013_450k
cg21094949,chen2013_450k
cg21095142,chen2013_450k
cg21095379,chen2013_450k
cg21095395,chen2013_450k
cg21095983,chen2013_450k
cg21097504,chen2013_450k
cg21098892,chen2013_450k
cg21099111,chen2013_450k
cg21100596,chen2013_450k
cg21100690,chen2013_450k
cg21101714,chen2013_450k
cg21101750,chen2013_450k
cg21103668,chen2013_450k
cg21104950,chen2013_450k
cg21106486,chen2013_450k
cg21106946,chen2013_450k
cg21110825,chen2013_450k
cg21110873,chen2013_450k
cg21111301,chen2013_450k
cg21113094,chen2013_450k
cg21114004,chen2013_450k
cg21114049,chen2013_450k
cg21116334,chen2013_450k
cg21117368,chen2013_450k
cg21117728,chen2013_450k
cg21118250,chen2013_450k
cg21118881,chen2013_450k
cg21121943,chen2013_450k
cg21122605,chen2013_450k
cg21125207,chen2013_450k
cg21126035,chen2013_450k
cg21126118,chen2013_450k
cg21126306,chen2013_450k
cg21128600,chen2013_450k
cg21131402,chen2013_450k
cg21133266,chen2013_450k
cg21134501,chen2013_450k
cg21137289,chen2013_450k
cg21137501,chen2013_450k
cg21139063,chen2013_450k
cg21139564,chen2013_450k
cg21139941,chen2013_450k
cg21140633,chen2013_450k
cg21141026,chen2013_450k
cg21141034,chen2013_450k
cg21141827,chen2013_450k
cg21141980,chen2013_450k
cg21142000,chen2013_450k
cg21144587,chen2013_450k
cg21144650,chen2013_450k
cg21147167,chen2013_450k
cg21148237,chen2013_450k
cg21150343,chen2013_450k
cg21152173,chen2013_450k
cg21152376,chen2013_450k
cg21152476,chen2013_450k
cg21153204,chen2013_450k
cg21153622,chen2013_450k
cg21156200,chen2013_450k
cg21156776,chen2013_450k
cg21157094,chen2013_450k
cg21157301,chen2013_450k
cg21158501,chen2013_450k
cg21158526,chen2013_450k
cg21158561,chen2013_450k
cg21160516,chen2013_450k
cg21160562,chen2013_450k
cg21160877,chen2013_450k
cg21161173,chen2013_450k
cg21162351,chen2013_450k
cg21163262,chen2013_450k
cg21163765,chen2013_450k
cg21164640,chen2013_450k
cg21165045,chen2013_450k
cg21165122,chen2013_450k
cg21166047,chen2013_450k
cg21166143,chen2013_450k
cg21166544,chen2013_450k
cg21167453,chen2013_450k
cg21169995,chen2013_450k
cg21170820,chen2013_450k
cg21171639,chen2013_450k
cg21171800,chen2013_450k
cg21173221,chen2013_450k
cg21177063,chen2013_450k
cg21177064,chen2013_450k
cg21177257,chen2013_450k
cg21177713,chen2013_450k
cg21179412,chen2013_450k
cg21184204,chen2013_450k
cg21184257,chen2013_450k
cg21184806,chen2013_450k
cg21185154,chen2013_450k
cg21185936,chen2013_450k
cg21186888,chen2013_450k
cg21187554,chen2013_450k
cg21188507,chen2013_450k
cg21188989,chen2013_450k
cg21189019,chen2013_450k
cg21189477,chen2013_450k
cg21190145,chen2013_450k
cg21191508,chen2013_450k
cg21192452,chen2013_450k
cg21192905,chen2013_450k
cg21193813,chen2013_450k
cg21194341,chen2013_450k
cg21194454,chen2013_450k
cg21194765,chen2013_450k
cg21196034,chen2013_450k
cg21196136,chen2013_450k
cg21196597,chen2013_450k
cg21197232,chen2013_450k
cg21197363,chen2013_450k
cg21197371,chen2013_450k
cg21199120,chen2013_450k
cg21199346,chen2013_450k
cg21201844,chen2013_450k
cg21202732,chen2013_450k
cg21203984,chen2013_450k
cg21206180,chen2013_450k
cg21206234,chen2013_450k
cg21207699,chen2013_450k
cg21209113,chen2013_450k
cg21209629,chen2013_450k
cg21211299,chen2013_450k
cg21211680,chen2013_450k
cg21212624,chen2013_450k
cg21212977,chen2013_450k
cg21213306,chen2013_450k
cg21214232,chen2013_450k
cg21214449,chen2013_450k
cg21214969,chen2013_450k
cg21215436,chen2013_450k
cg21216010,chen2013_450k
cg21216606,chen2013_450k
cg21218646,chen2013_450k
cg21219692,chen2013_450k
cg21220536,chen2013_450k
cg21220873,chen2013_450k
cg21221785,chen2013_450k
cg21222110,chen2013_450k
cg21227060,chen2013_450k
cg21227085,chen2013_450k
cg21228642,chen2013_450k
cg21228792,chen2013_450k
cg21229135,chen2013_450k
cg21229901,chen2013_450k
cg21230425,chen2013_450k
cg21230578,chen2013_450k
cg21231853,chen2013_450k
cg21232397,chen2013_450k
cg21233252,chen2013_450k
cg21234053,chen2013_450k
cg21235025,chen2013_450k
cg21235179,chen2013_450k
cg21235359,chen2013_450k
cg21236090,chen2013_450k
cg21236663,chen2013_450k
cg21237037,chen2013_450k
cg21239378,chen2013_450k
cg21240283,chen2013_450k
cg21240523,chen2013_450k
cg21240551,chen2013_450k
cg21242584,chen2013_450k
cg21244253,chen2013_450k
cg21244845,chen2013_450k
cg21249582,chen2013_450k
cg21251344,chen2013_450k
cg21251452,chen2013_450k
cg21253551,chen2013_450k
cg21255826,chen2013_450k
cg21257293,chen2013_450k
cg21262907,chen2013_450k
cg21265404,chen2013_450k
cg21267232,chen2013_450k
cg21267498,chen2013_450k
cg21267836,chen2013_450k
cg21268347,chen2013_450k
cg21269045,chen2013_450k
cg21269893,chen2013_450k
cg21273787,chen2013_450k
cg21274067,chen2013_450k
cg21278164,chen2013_450k
cg21278370,chen2013_450k
cg21279826,chen2013_450k
cg21279865,chen2013_450k
cg21282669,chen2013_450k
cg21282998,chen2013_450k
cg21286921,chen2013_450k
cg21288207,chen2013_450k
cg21288259,chen2013_450k
cg21289365,chen2013_450k
cg21289995,chen2013_450k
cg21292012,chen2013_450k
cg21292912,chen2013_450k
cg21295398,chen2013_450k
cg21296675,chen2013_450k
cg21301655,chen2013_450k
cg21304498,chen2013_450k
cg21305475,chen2013_450k
cg21306588,chen2013_450k
cg21307775,chen2013_450k
cg21308011,chen2013_450k
cg21308919,chen2013_450k
cg21311223,chen2013_450k
cg21311292,chen2013_450k
cg21312281,chen2013_450k
cg21312337,chen2013_450k
cg21314304,chen2013_450k
cg21314662,chen2013_450k
cg21314978,chen2013_450k
cg21316923,chen2013_450k
cg21320945,chen2013_450k
cg21323836,chen2013_450k
cg21325941,chen2013_450k
cg21330088,chen2013_450k
cg21330577,chen2013_450k
cg21332426,chen2013_450k
cg21333026,chen2013_450k
cg21333147,chen2013_450k
cg21335375,chen2013_450k
cg21335826,chen2013_450k
cg21339555,chen2013_450k
cg21340093,chen2013_450k
cg21341170,chen2013_450k
cg21342276,chen2013_450k
cg21343223,chen2013_450k
cg21343859,chen2013_450k
cg21344200,chen2013_450k
cg21346031,chen2013_450k
cg21346925,chen2013_450k
cg21347444,chen2013_450k
cg21349901,chen2013_450k
cg21350073,chen2013_450k
cg21350697,chen2013_450k
cg21350892,chen2013_450k
cg21351140,chen2013_450k
cg21352393,chen2013_450k
cg21352720,chen2013_450k
cg21355042,chen2013_450k
cg21355338,chen2013_450k
cg21358429,chen2013_450k
cg21367580,chen2013_450k
cg21368154,chen2013_450k
cg21372672,chen2013_450k
cg21373616,chen2013_450k
cg21376120,chen2013_450k
cg21376570,chen2013_450k
cg21377260,chen2013_450k
cg21377396,chen2013_450k
cg21377680,chen2013_450k
cg21381395,chen2013_450k
cg21382847,chen2013_450k
cg21385314,chen2013_450k
cg21385522,chen2013_450k
cg21385615,chen2013_450k
cg21386088,chen2013_450k
cg21386904,chen2013_450k
cg21387117,chen2013_450k
cg21389924,chen2013_450k
cg21392893,chen2013_450k
cg21393387,chen2013_450k
cg21393587,chen2013_450k
cg21395198,chen2013_450k
cg21395626,chen2013_450k
cg21396553,chen2013_450k
cg21397124,chen2013_450k
cg21398435,chen2013_450k
cg21399118,chen2013_450k
cg21399320,chen2013_450k
cg21399385,chen2013_450k
cg21399445,chen2013_450k
cg21401740,chen2013_450k
cg21402453,chen2013_450k
cg21403543,chen2013_450k
cg21404851,chen2013_450k
cg21404933,chen2013_450k
cg21407311,chen2013_450k
cg21409857,chen2013_450k
cg21410132,chen2013_450k
cg21412054,chen2013_450k
cg21414251,chen2013_450k
cg21415604,chen2013_450k
cg21415708,chen2013_450k
cg21417030,chen2013_450k
cg21418044,chen2013_450k
cg21420109,chen2013_450k
cg21422834,chen2013_450k
cg21423610,chen2013_450k
cg21424595,chen2013_450k
cg21425723,chen2013_450k
cg21428095,chen2013_450k
cg21428908,chen2013_450k
cg21429173,chen2013_450k
cg21429780,chen2013_450k
cg21431525,chen2013_450k
cg21432745,chen2013_450k
cg21433332,chen2013_450k
cg21433933,chen2013_450k
cg21435360,chen2013_450k
cg21437119,chen2013_450k
cg21437470,chen2013_450k
cg21437865,chen2013_450k
cg21439880,chen2013_450k
cg21441256,chen2013_450k
cg21441716,chen2013_450k
cg21443284,chen2013_450k
cg21444484,chen2013_450k
cg21445553,chen2013_450k
cg21445913,chen2013_450k
cg21446455,chen2013_450k
cg21447147,chen2013_450k
cg21447170,chen2013_450k
cg21448033,chen2013_450k
cg21448741,chen2013_450k
cg21448781,chen2013_450k
cg21450700,chen2013_450k
cg21451110,chen2013_450k
cg21452025,chen2013_450k
cg21453409,chen2013_450k
cg21458030,chen2013_450k
cg21460946,chen2013_450k
cg21462477,chen2013_450k
cg21462999,chen2013_450k
cg21464596,chen2013_450k
cg21467371,chen2013_450k
cg21467828,chen2013_450k
cg21471053,chen2013_450k
cg21472059,chen2013_450k
cg21472198,chen2013_450k
cg21479762,chen2013_450k
cg21480165,chen2013_450k
cg21480902,chen2013_450k
cg21481021,chen2013_450k
cg21482019,chen2013_450k
cg21482074,chen2013_450k
cg21483539,chen2013_450k
cg21483702,chen2013_450k
cg21483735,chen2013_450k
cg21484512,chen2013_450k
cg21485150,chen2013_450k
cg21485906,chen2013_450k
cg21486195,chen2013_450k
cg21486341,chen2013_450k
cg21487894,chen2013_450k
cg21488555,chen2013_450k
cg21491308,chen2013_450k
cg21491365,chen2013_450k
cg21493212,chen2013_450k
cg21496672,chen2013_450k
cg21496831,chen2013_450k
cg21497739,chen2013_450k
cg21499006,chen2013_450k
cg21499895,chen2013_450k
cg21500063,chen2013_450k
cg21500456,chen2013_450k
cg21501096,chen2013_450k
cg21502629,chen2013_450k
cg21502663,chen2013_450k
cg21502695,chen2013_450k
cg21503330,chen2013_450k
cg21503619,chen2013_450k
cg21504005,chen2013_450k
cg21504815,chen2013_450k
cg21507636,chen2013_450k
cg21509846,chen2013_450k
cg21509901,chen2013_450k
cg21510284,chen2013_450k
cg21511395,chen2013_450k
cg21511748,chen2013_450k
cg21514834,chen2013_450k
cg21515347,chen2013_450k
cg21515494,chen2013_450k
cg21516353,chen2013_450k
cg21518248,chen2013_450k
cg21518287,chen2013_450k
cg21518974,chen2013_450k
cg21520564,chen2013_450k
cg21520684,chen2013_450k
cg21520715,chen2013_450k
cg21520950,chen2013_450k
cg21521779,chen2013_450k
cg21524199,chen2013_450k
cg21524356,chen2013_450k
cg21525092,chen2013_450k
cg21525314,chen2013_450k
cg21528040,chen2013_450k
cg21531444,chen2013_450k
cg21531688,chen2013_450k
cg21532236,chen2013_450k
cg21532334,chen2013_450k
cg21533964,chen2013_450k
cg21533977,chen2013_450k
cg21534309,chen2013_450k
cg21534942,chen2013_450k
cg21535199,chen2013_450k
cg21535222,chen2013_450k
cg21535871,chen2013_450k
cg21535976,chen2013_450k
cg21537122,chen2013_450k
cg21537212,chen2013_450k
cg21537459,chen2013_450k
cg21537939,chen2013_450k
cg21538190,chen2013_450k
cg21538259,chen2013_450k
cg21539907,chen2013_450k
cg21540266,chen2013_450k
cg21540460,chen2013_450k
cg21540970,chen2013_450k
cg21541272,chen2013_450k
cg21542951,chen2013_450k
cg21543081,chen2013_450k
cg21543123,chen2013_450k
cg21543640,chen2013_450k
cg21543899,chen2013_450k
cg21544075,chen2013_450k
cg21544702,chen2013_450k
cg21544818,chen2013_450k
cg21545611,chen2013_450k
cg21546286,chen2013_450k
cg21546996,chen2013_450k
cg21547594,chen2013_450k
cg21547845,chen2013_450k
cg21548955,chen2013_450k
cg21549011,chen2013_450k
cg21549457,chen2013_450k
cg21550006,chen2013_450k
cg21554399,chen2013_450k
cg21555793,chen2013_450k
cg21558614,chen2013_450k
cg21558706,chen2013_450k
cg21559117,chen2013_450k
cg21559154,chen2013_450k
cg21559755,chen2013_450k
cg21562186,chen2013_450k
cg21564217,chen2013_450k
cg21564445,chen2013_450k
cg21565781,chen2013_450k
cg21565802,chen2013_450k
cg21567404,chen2013_450k
cg21570062,chen2013_450k
cg21570182,chen2013_450k
cg21570277,chen2013_450k
cg21570493,chen2013_450k
cg21571245,chen2013_450k
cg21572730,chen2013_450k
cg21572997,chen2013_450k
cg21574822,chen2013_450k
cg21574864,chen2013_450k
cg21576151,chen2013_450k
cg21577036,chen2013_450k
cg21577639,chen2013_450k
cg21578783,chen2013_450k
cg21578929,chen2013_450k
cg21579854,chen2013_450k
cg21580416,chen2013_450k
cg21581381,chen2013_450k
cg21581567,chen2013_450k
cg21581855,chen2013_450k
cg21582633,chen2013_450k
cg21582695,chen2013_450k
cg21583400,chen2013_450k
cg21583727,chen2013_450k
cg21584251,chen2013_450k
cg21584823,chen2013_450k
cg21585068,chen2013_450k
cg21585627,chen2013_450k
cg21585671,chen2013_450k
cg21587709,chen2013_450k
cg21589460,chen2013_450k
cg21590497,chen2013_450k
cg21593628,chen2013_450k
cg21594343,chen2013_450k
cg21594642,chen2013_450k
cg21595240,chen2013_450k
cg21599215,chen2013_450k
cg21599794,chen2013_450k
cg21600908,chen2013_450k
cg21603563,chen2013_450k
cg21604697,chen2013_450k
cg21604726,chen2013_450k
cg21605271,chen2013_450k
cg21605512,chen2013_450k
cg21606168,chen2013_450k
cg21606744,chen2013_450k
cg21608022,chen2013_450k
cg21610164,chen2013_450k
cg21610554,chen2013_450k
cg21610999,chen2013_450k
cg21616720,chen2013_450k
cg21617916,chen2013_450k
cg21618418,chen2013_450k
cg21618529,chen2013_450k
cg21618694,chen2013_450k
cg21618784,chen2013_450k
cg21619773,chen2013_450k
cg21619881,chen2013_450k
cg21619883,chen2013_450k
cg21623115,chen2013_450k
cg21623175,chen2013_450k
cg21623633,chen2013_450k
cg21623841,chen2013_450k
cg21625002,chen2013_450k
cg21625829,chen2013_450k
cg21626820,chen2013_450k
cg21626986,chen2013_450k
cg21629842,chen2013_450k
cg21631409,chen2013_450k
cg21632117,chen2013_450k
cg21632181,chen2013_450k
cg21634818,chen2013_450k
cg21637172,chen2013_450k
cg21637776,chen2013_450k
cg21638094,chen2013_450k
cg21639031,chen2013_450k
cg21639553,chen2013_450k
cg21639675,chen2013_450k
cg21640261,chen2013_450k
cg21642251,chen2013_450k
cg21642396,chen2013_450k
cg21643265,chen2013_450k
cg21643429,chen2013_450k
cg21643513,chen2013_450k
cg21644830,chen2013_450k
cg21645762,chen2013_450k
cg21646060,chen2013_450k
cg21647407,chen2013_450k
cg21648941,chen2013_450k
cg21649761,chen2013_450k
cg21653586,chen2013_450k
cg21655448,chen2013_450k
cg21659206,chen2013_450k
cg21660040,chen2013_450k
cg21660300,chen2013_450k
cg21662478,chen2013_450k
cg21662494,chen2013_450k
cg21662836,chen2013_450k
cg21664388,chen2013_450k
cg21664781,chen2013_450k
cg21665448,chen2013_450k
cg21666957,chen2013_450k
cg21667069,chen2013_450k
cg21668231,chen2013_450k
cg21672468,chen2013_450k
cg21673175,chen2013_450k
cg21673929,chen2013_450k
cg21677594,chen2013_450k
cg21680896,chen2013_450k
cg21682620,chen2013_450k
cg21688533,chen2013_450k
cg21688634,chen2013_450k
cg21689824,chen2013_450k
cg21690675,chen2013_450k
cg21691893,chen2013_450k
cg21692666,chen2013_450k
cg21694626,chen2013_450k
cg21696256,chen2013_450k
cg21698879,chen2013_450k
cg21700293,chen2013_450k
cg21700582,chen2013_450k
cg21700863,chen2013_450k
cg21704267,chen2013_450k
cg21704788,chen2013_450k
cg21705506,chen2013_450k
cg21707131,chen2013_450k
cg21707816,chen2013_450k
cg21712322,chen2013_450k
cg21713780,chen2013_450k
cg21720265,chen2013_450k
cg21720373,chen2013_450k
cg21720618,chen2013_450k
cg21720999,chen2013_450k
cg21722795,chen2013_450k
cg21723246,chen2013_450k
cg21726325,chen2013_450k
cg21727574,chen2013_450k
cg21727907,chen2013_450k
cg21728840,chen2013_450k
cg21733973,chen2013_450k
cg21734168,chen2013_450k
cg21734318,chen2013_450k
cg21735670,chen2013_450k
cg21735676,chen2013_450k
cg21736089,chen2013_450k
cg21736205,chen2013_450k
cg21739681,chen2013_450k
cg21741858,chen2013_450k
cg21745599,chen2013_450k
cg21747188,chen2013_450k
cg21747405,chen2013_450k
cg21748578,chen2013_450k
cg21749317,chen2013_450k
cg21749456,chen2013_450k
cg21751739,chen2013_450k
cg21752292,chen2013_450k
cg21752357,chen2013_450k
cg21752889,chen2013_450k
cg21754343,chen2013_450k
cg21755487,chen2013_450k
cg21757392,chen2013_450k
cg21757988,chen2013_450k
cg21758171,chen2013_450k
cg21760302,chen2013_450k
cg21762236,chen2013_450k
cg21763723,chen2013_450k
cg21763814,chen2013_450k
cg21765440,chen2013_450k
cg21765753,chen2013_450k
cg21766145,chen2013_450k
cg21767461,chen2013_450k
cg21769640,chen2013_450k
cg21771408,chen2013_450k
cg21771473,chen2013_450k
cg21771528,chen2013_450k
cg21774397,chen2013_450k
cg21775122,chen2013_450k
cg21777364,chen2013_450k
cg21777602,chen2013_450k
cg21777866,chen2013_450k
cg21780154,chen2013_450k
cg21780796,chen2013_450k
cg21783223,chen2013_450k
cg21784030,chen2013_450k
cg21784859,chen2013_450k
cg21786227,chen2013_450k
cg21787489,chen2013_450k
cg21788878,chen2013_450k
cg21789181,chen2013_450k
cg21789440,chen2013_450k
cg21789510,chen2013_450k
cg21791915,chen2013_450k
cg21793044,chen2013_450k
cg21794066,chen2013_450k
cg21796313,chen2013_450k
cg21797973,chen2013_450k
cg21801085,chen2013_450k
cg21802401,chen2013_450k
cg21803141,chen2013_450k
cg21803661,chen2013_450k
cg21806233,chen2013_450k
cg21807253,chen2013_450k
cg21808131,chen2013_450k
cg21808937,chen2013_450k
cg21810664,chen2013_450k
cg21811549,chen2013_450k
cg21814362,chen2013_450k
cg21814615,chen2013_450k
cg21815502,chen2013_450k
cg21824455,chen2013_450k
cg21825577,chen2013_450k
cg21827221,chen2013_450k
cg21829420,chen2013_450k
cg21831587,chen2013_450k
cg21832962,chen2013_450k
cg21833728,chen2013_450k
cg21835298,chen2013_450k
cg21836827,chen2013_450k
cg21840121,chen2013_450k
cg21840672,chen2013_450k
cg21843195,chen2013_450k
cg21843262,chen2013_450k
cg21844331,chen2013_450k
cg21844726,chen2013_450k
cg21845373,chen2013_450k
cg21846159,chen2013_450k
cg21848066,chen2013_450k
cg21850429,chen2013_450k
cg21852342,chen2013_450k
cg21852905,chen2013_450k
cg21853198,chen2013_450k
cg21853296,chen2013_450k
cg21856435,chen2013_450k
cg21857017,chen2013_450k
cg21857146,chen2013_450k
cg21858856,chen2013_450k
cg21858899,chen2013_450k
cg21862797,chen2013_450k
cg21863946,chen2013_450k
